serial_number,user_id,department_code,service_code,district_code,taluk_code,village_code,urban_unit_code,ward_code,block_code,application_date,application_status,last_updated_datetime,application_id,survey_number,subdivision_number,patta_number,role_id,source_code,csc_service_charge,government_service_charge,can_number,dispatch_date,received_date,ip_address,generated_datetime,source_name,renewal_number,workflow_state,igrs_form6_number,return_status,current_subdivision_number,parent_application_id,auto_mutated_flag,is_auto_mutated,igrs_auto_mutation_flag,camp_flag,camp_correction_id,camp_code
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004892,1386,13,7956,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004893,1386,14,7957,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004894,1386,15,7817,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004895,1386,16,7818,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004896,1386,17,7958,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004897,1386,18,7819,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004898,1386,19,7820,0,00,,,,,,59.91.149.153,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004915,1392,3,7849,0,00,,,,,,117.202.46.39,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004916,1393,1,7850,0,00,,,,,,117.202.46.39,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004917,1393,2,7851,0,00,,,,,,117.202.46.39,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004918,1393,3,7852,0,00,,,,,,117.202.46.39,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004919,1393,4,7853,0,00,,,,,,117.202.46.39,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004920,1393,5,7854,0,00,,,,,,117.202.46.39,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004921,1393,6,7855,0,00,,,,,,117.202.46.39,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004922,1394,1,7856,0,00,,,,,,117.202.46.39,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004923,1394,2,7857,0,00,,,,,,117.202.46.39,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004924,1394,3,7858,0,00,,,,,,117.202.46.39,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-22,02,2023-08-31 16:36:31.194488,2022/0167/28/004925,1394,4,7859,0,00,,,,,,117.202.46.39,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004209,1352,1E,8052,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004210,1352,1F,8053,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004211,1352,1G,7897,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004226,1355,1A,7905,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004227,1355,1B1,7597,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004228,1355,1B2,7604,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004229,1355,1B3,7605,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004230,1355,1B4,7606,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004231,1355,1B5,7607,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004232,1355,1B6,7608,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004233,1355,1B7,7609,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004234,1355,1B8,7610,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004235,1355,1B12,7600,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004236,1355,1B13,7601,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004237,1355,1B14,7602,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004238,1355,1B15,7603,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004248,1355,1E8,7622,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004249,1355,1E9,7623,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004250,1355,1E10,7615,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004251,1355,1E11,7906,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004252,1355,1F1,7624,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004253,1355,1F2,7907,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004254,1355,1F3,7625,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004255,1355,1F4,7626,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004256,1355,1F5,7627,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004257,1355,1F6,7628,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004258,1347,0,8027,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004259,1348,1,65220,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004260,1348,2,65221,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004261,1349,1,8028,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004262,1349,2,8029,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004263,1349,3,8030,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004264,1349,4,8031,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004265,1349,5,8032,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004266,1349,6,8033,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004267,1350,1,8034,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004268,1350,2,8035,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004269,1350,3,8036,0,00,,,,,,59.91.153.6,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004354,1355,1J2,7642,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004355,1355,1L,7643,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004356,1355,1M,7644,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004357,1355,1N1,7645,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004358,1355,1N2,7646,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004370,1355,1P3,7660,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004371,1355,1P4,7661,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-17,02,2023-08-31 16:36:31.194488,2022/0167/28/004372,1355,1P5,7662,0,00,,,,,,117.202.46.197,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004400,1357,2F,7714,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004401,1357,2G,7715,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004402,1358,1F,7908,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004403,1361,1A1,8061,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004404,1361,1A2,7967,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004405,1361,1B1,7968,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004406,1361,1B2,7969,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004407,1361,1C2,7972,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004408,1361,1C1,7970,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004409,1361,1C3,7973,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004410,1361,1C4,7974,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004411,1361,1C6,7976,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004412,1361,1C7,7977,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004413,1358,1G,7909,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004414,1361,1C8,7978,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004415,1361,1C9,7979,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-18,02,2023-08-31 16:36:31.194488,2022/0167/28/004416,1361,1C10,7971,0,00,,,,,,59.91.149.124,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-19,02,2023-08-31 16:36:31.194488,2022/0167/28/004576,1361,1G5,7992,0,00,,,,,,59.91.153.245,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-19,02,2023-08-31 16:36:31.194488,2022/0167/28/004577,1361,1H1,7731,0,00,,,,,,59.91.153.245,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004603,1361,1U1,7910,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004604,1361,1U2,65216,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004612,1361,1V7,7916,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004613,1361,1V8,65217,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-20,02,2023-08-31 16:36:31.194488,2022/0167/28/004614,1361,1W1,7917,0,00,,,,,,59.91.153.133,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-21,02,2023-08-31 16:36:31.194488,2022/0167/28/004627,1362,2,8062,0,00,,,,,,117.193.201.67,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-21,02,2023-08-31 16:36:31.194488,2022/0167/28/004628,1362,3,8063,0,00,,,,,,117.193.201.67,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-21,02,2023-08-31 16:36:31.194488,2022/0167/28/004629,1362,4,7944,0,00,,,,,,117.193.201.67,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-21,02,2023-08-31 16:36:31.194488,2022/0167/28/004630,1362,5,7945,0,00,,,,,,117.193.201.67,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-21,02,2023-08-31 16:36:31.194488,2022/0167/28/004631,1362,6,8008,0,00,,,,,,117.193.201.67,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-21,02,2023-08-31 16:36:31.194488,2022/0167/28/004632,1362,7,8009,0,00,,,,,,117.193.201.67,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-21,02,2023-08-31 16:36:31.194488,2022/0167/28/004633,1362,8,8010,0,00,,,,,,117.193.201.67,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-21,02,2023-08-31 16:36:31.194488,2022/0167/28/004634,1362,9,7946,0,00,,,,,,117.193.201.67,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_loretta,01,0167,28,01,001,,002,0015,2022-11-21,02,2023-08-31 16:36:31.194488,2022/0167/28/004635,1362,10,7996,0,00,,,,,,117.193.201.67,,tut_prabakaranp,0,C,,,,,,,,,,
1,tut_ramyadevi,-,0153,28,01,001,,102,0015,2023-03-19,01,2023-03-28 20:25:05.655,2023/0153/28/000479,20,0,59111,0,00,,,202327598935,,,10.236.251.171,,-,1,C,202327598935,S,0,,,,N,,,
1,tut_ramyadevi,-,0153,28,01,001,,103,0015,2023-04-22,01,2023-04-26 19:28:38.93,2023/0153/28/000812,85,0,60853,0,1,,,202328229788,,,10.236.251.147,,-,1,C,202328229788,S,0,,,,N,,,
1,tut_prabhakaran,-,0154,28,01,001,,002,0015,2023-06-01,02,2023-09-02 21:48:20.547,2023/0154/28/001742,1362,1,7726,0,0,,,202329213678,,,10.236.251.149,,-,0,C,202329213678,S,1,,,,N,,,
1,tut_ramyadevi,-,0153,28,01,001,,103,0015,2023-11-16,01,2023-11-21 22:18:15.29,2023/0153/28/002911,5,4A,60738,0,1,,,202331337044,,,10.236.251.172,,-,0,C,202331337044,S,4A,,,,N,,,
1,tut_ramyadevi,-,0153,28,01,001,,002,0015,2023-09-21,01,2023-09-23 07:12:42.147,2023/0153/28/002263,1350,3,8036,0,1,,,202330615334,,,10.236.251.147,,-,0,C,202330615334,S,3,,,,N,,,
1,tut_ramyadevi,-,0153,28,01,001,,103,0015,2023-09-16,01,2023-09-23 07:38:36.596,2023/0153/28/002148,85,0,60853,0,1,,,202330711443,,,10.236.251.172,,-,0,C,202330711443,S,0,,,,N,,,
2,tut_ramyadevi,-,0153,28,01,001,,103,0015,2023-10-09,01,2023-10-20 15:19:04.592,2023/0153/28/002558,6,1,60742,0,1,,,202330913044,,,10.236.251.171,,-,0,C,202330913044,S,1,,,,N,,,
1,tut_ramyadevi,-,0153,28,01,001,,103,0015,2023-10-09,01,2023-10-20 15:19:04.608,2023/0153/28/002558,85,0,60853,0,1,,,202330913044,,,10.236.251.171,,-,0,C,202330913044,S,0,,,,N,,,
1,tut_kmurugan,01,0153,28,01,001,,103,0015,2025-04-10,02,2025-05-20 15:49:17.586,2025/0153/28/001278,6,1,60742,0,0,,,133280131428073,,,103.143.7.194,,TNTUTVLE_1807,0,C,,,,,,,,,,
1,tut_ramyadevi,01,0153,28,01,001,,002,0015,2023-07-01,02,2023-09-27 19:28:28.238,2023/0153/28/001316,1363,0,8011,0,0,,,13328018014908,,,117.193.205.95,,O961,0,C,,,,,,,,,,
1,tut_ramyadevi,-,0153,28,01,001,,102,0015,2023-10-10,01,2023-10-20 15:23:25.307,2023/0153/28/002577,1,0,59092,0,1,,,202330861356,,,10.236.251.148,,-,0,C,202330861356,S,0,,,,N,,,
1,tut_ramyadevi,-,0153,28,01,001,,103,0015,2023-10-02,01,2023-10-03 18:24:35.951,2023/0153/28/002458,5,4A,60738,0,1,,,202330863213,,,10.236.251.147,,-,0,C,202330863213,S,4A,,,,N,,,
4,tut_ramyadevi,-,0153,28,01,001,,102,0015,2023-09-15,01,2023-09-16 12:07:50.949,2023/0153/28/002107,10,0,59101,0,1,,,202330482015,,,10.236.251.147,,-,0,C,202330482015,S,0,,,,N,,,
3,tut_ramyadevi,-,0153,28,01,001,,102,0015,2023-09-15,01,2023-09-16 12:07:50.987,2023/0153/28/002107,16,0,59107,0,1,,,202330482015,,,10.236.251.147,,-,0,C,202330482015,S,0,,,,N,,,
2,tut_ramyadevi,-,0153,28,01,001,,102,0015,2023-09-15,01,2023-09-16 12:07:50.991,2023/0153/28/002107,17,0,59108,0,1,,,202330482015,,,10.236.251.147,,-,0,C,202330482015,S,0,,,,N,,,
1,tut_ramyadevi,-,0153,28,01,001,,102,0015,2023-09-15,01,2023-09-16 12:07:50.994,2023/0153/28/002107,20,0,59111,0,1,,,202330482015,,,10.236.251.147,,-,0,C,202330482015,S,0,,,,N,,,
1,tut_ramyadevi,01,0153,28,01,001,,002,0015,2023-10-18,01,2023-10-19 15:51:30.161,2023/0153/28/002642,1363,0,8011,0,1,,,13328018014908,,,106.212.20.44,,O961,0,C,,,,,,,,,,
1,tut_ramyadevi,01,0153,28,01,001,,102,0015,2023-10-04,02,2023-10-20 15:16:31.74,2023/0153/28/002533,14,0,59105,0,0,,,133280115971814,,,117.216.137.204,,tut_tct_t131_02,0,C,,,,,,,,,,
2,tut_ramyadevi,01,0153,28,01,001,,102,0015,2023-10-04,02,2023-10-20 15:16:31.744,2023/0153/28/002533,18,0,59109,0,0,,,133280115971814,,,117.216.137.204,,tut_tct_t131_02,0,C,,,,,,,,,,
1,tut_ramyadevi,-,0153,28,01,001,,102,0015,2023-10-29,01,2023-11-21 22:11:50.414,2023/0153/28/002764,1,0,59092,0,1,,,202331157229,,,10.236.251.148,,-,0,C,202331157229,S,0,,,,N,,,
3,tut_prabhakaran,01,0154,28,01,001,,002,0015,2023-09-27,02,2023-11-17 14:18:38.418,2023/0154/28/003023,1355,1O3,7653,0,1,,,133280113407940,,,117.216.137.204,,tut_tct_t131_02,0,C,,,,,,,,,,
4,tut_prabhakaran,01,0154,28,01,001,,002,0015,2023-09-27,02,2023-11-17 14:18:38.418,2023/0154/28/003023,1355,1O4,7654,0,1,,,133280113407940,,,117.216.137.204,,tut_tct_t131_02,0,C,,,,,,,,,,
2,tut_ramyadevi,-,0153,28,01,001,,102,0015,2023-11-22,02,2023-11-29 22:24:55.715,2023/0153/28/002989,6,0,59097,0,1,,,202330974087,,,10.236.251.173,,-,0,C,202330974087,S,0,,,,N,,,
