district_code,taluk_code,town_code,ward_code,block_code,street_code,survey_number,subdivision_number,old_subdivision_number,old_survey_number,double_crop_flag,partition_indicator,door_number,government_priority_flag,land_type_code,irrigation_source_code,tax_rate_code,primary_soil_type,secondary_soil_type,soil_class_code,tax_per_hectare,extent_unit,extent_value_1,extent_value_2,extent_value_3,total_tax,patta_number,coss_block_code,land_use_code,remarks,remarks1,new_patta_number,old_patta_number,form6_number,form7_number,form8_number,relinquishment_number,assignment_number,alienation_number,acquisition_number,assessed_flag,cultivable_flag,last_updated_datetime,user_number,descriptive_remark_code,descriptive_land_use,municipal_tax,new_door_number
28,01,001,004,0015,0005,3082,1,,3082/PT,Y,P,145                 ,1,3,  ,0,0,"","",91.43,2,0,0,26.0,91.43,32332,0,16,மாடிவீடு கடை,"",,,,,,,,,,Y,N,2018-01-08 16:01:37+05:30,60,,"",,
28,01,001,004,0015,0005,3082,2,,3082/PT,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,0,5.0,91.43,32333,0,16,பொதுபாதை,"",,,,,,,,,,Y,N,2018-01-08 16:02:13+05:30,60,,"",,
28,01,001,004,0015,0005,3083,0,,3083,Y,P,145A                ,1,3,  ,0,0,"","",91.43,2,0,1,34.0,91.43,32334,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 16:03:50+05:30,60,,"",,
28,01,001,004,0015,0005,3084,1,,3084/PT,Y,P,146                 ,1,3,  ,0,0,"","",91.43,2,0,1,53.0,91.43,32335,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 16:04:41+05:30,60,,"",,
28,01,001,004,0015,0005,3084,2,,3084/PT,Y,P,146A                ,1,3,  ,0,0,"","",91.43,2,0,0,19.0,91.43,32336,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 16:05:47+05:30,60,,"",,
28,01,001,004,0015,0005,3085,1,,3085/PT,Y,P,147                 ,1,3,  ,0,0,"","",91.43,2,0,1,20.0,91.43,32337,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 16:06:17+05:30,60,,"",,
28,01,001,004,0015,0005,3085,2,,3085/PT,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,0,27.5,91.43,32338,0,16,பொதுசந்து,"",,,,,,,,,,Y,N,2018-01-08 16:06:57+05:30,60,,"",,
28,01,001,004,0015,0005,3086,1,,3086/PT,Y,P,147A                ,1,3,  ,0,0,"","",91.43,2,0,0,13.0,91.43,32339,0,16,மருத்துவமனை,"",,,,,,,,,,Y,N,2018-01-08 16:07:28+05:30,60,,"",,
28,01,001,004,0015,0005,3086,2,,3086/PT,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,0,8.0,91.43,32340,0,16,பொதுசந்து,"",,,,,,,,,,Y,N,2018-01-08 16:09:03+05:30,60,,"",,
28,01,001,004,0015,0005,3086,3,,3086/PT,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,0,5.0,91.43,32341,0,16,பொதுநடைபாதை,"",,,,,,,,,,Y,N,2018-01-08 16:10:01+05:30,60,,"",,
28,01,001,004,0015,0005,3087,1,,3087/PT,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,0,8.0,91.43,32342,0,16,பொதுபாதை,"",,,,,,,,,,Y,N,2018-01-08 16:10:48+05:30,60,,"",,
28,01,001,004,0015,0005,3087,2,,3087/PT,Y,P,148A                ,1,3,  ,0,0,"","",91.43,2,0,0,13.5,91.43,32343,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 16:13:48+05:30,60,,"",,
28,01,001,004,0015,0005,3087,3,,3087/PT,Y,P,148                 ,1,3,  ,0,0,"","",91.43,2,0,0,14.5,91.43,32344,0,16,பொதுபாதை,"",,,,,,,,,,Y,N,2018-01-08 16:14:06+05:30,60,,"",,
28,01,001,004,0015,0005,3088,0,,3088,Y,P,"150,151             ",1,3,  ,0,0,"","",91.43,2,0,1,76.5,91.43,32345,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 16:15:25+05:30,60,,"",,
28,01,001,004,0015,0005,3089,1,,3089/PT,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,0,28.5,91.43,32346,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 16:52:42+05:30,60,,"",,
28,01,001,004,0015,0005,3089,2,,3089/PT,Y,P,151A                ,1,3,  ,0,0,"","",91.43,2,0,0,13.5,91.43,32347,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 16:53:36+05:30,60,,"",,
28,01,001,004,0015,0005,3089,3,,3089/PT,Y,P,-                   ,1,3,  ,0,0,"","",91.43,2,0,0,13.0,91.43,32348,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 16:54:33+05:30,60,,"",,
28,01,001,004,0015,0005,3090,1,,3090/PT,Y,P,31C                 ,1,3,  ,0,0,"","",91.43,2,0,0,0.5,91.43,32349,0,16,முற்றம்,"",,,,,,,,,,Y,N,2018-01-08 16:55:20+05:30,60,,"",,
28,01,001,004,0015,0005,3090,2,,3090/PT,Y,P,31B2                ,1,3,  ,0,0,"","",91.43,2,0,0,2.5,91.43,32350,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 16:56:27+05:30,60,,"",,
28,01,001,004,0015,0005,3090,3,,3090/PT,Y,P,31B1                ,1,3,  ,0,0,"","",91.43,2,0,0,2.0,91.43,32351,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 16:57:12+05:30,60,,"",,
28,01,001,004,0015,0005,3090,4,,3090/PT,Y,P,153                 ,1,3,  ,0,0,"","",91.43,2,0,0,40.5,91.43,32352,0,16,மாடிமட்டப்பாகடை,"",,,,,,,,,,Y,N,2018-01-08 16:59:21+05:30,60,,"",,
28,01,001,004,0015,0002,3091,0,,3091,Y,P,152                 ,1,3,  ,0,0,"","",91.43,2,0,1,71.0,91.43,32180,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 17:00:19+05:30,60,,"",,
28,01,001,004,0015,0002,3092,0,,3092,Y,P,35                  ,1,3,  ,0,0,"","",91.43,2,0,0,38.0,91.43,32181,0,16,மாடிவீடு,"",,,,,,,,,,Y,N,2018-01-08 17:00:56+05:30,60,,"",,
28,01,001,004,0015,0002,3093,0,,3093,Y,P,35                  ,1,3,  ,0,0,"","",91.43,2,0,0,31.0,91.43,32182,0,16,மட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 17:01:47+05:30,60,,"",,
28,01,001,004,0015,0002,3094,1,,3094/PT,Y,P,33B                 ,1,3,  ,0,0,"","",91.43,2,0,0,13.0,91.43,32183,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 17:02:38+05:30,60,,"",,
28,01,001,004,0015,0002,3094,2,,3094/PT,Y,P,33A                 ,1,3,  ,0,0,"","",91.43,2,0,0,10.0,91.43,32184,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 17:03:22+05:30,60,,"",,
28,01,001,004,0015,0002,3095,0,,3095,Y,P,33                  ,1,3,  ,0,0,"","",91.43,2,0,0,16.5,91.43,32185,0,16,மாடிமட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 17:03:57+05:30,60,,"",,
28,01,001,004,0015,0002,3096,1,,3096/PT,Y,P,32                  ,1,3,  ,0,0,"","",91.43,2,0,0,10.5,91.43,32186,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 17:04:31+05:30,60,,"",,
28,01,001,004,0015,0002,3096,2,,3096/PT,Y,P,31C                 ,1,3,  ,0,0,"","",91.43,2,0,0,84.0,91.43,32187,0,16,மாடிமட்டப்பாவீடு,"",,,,,,,,,,Y,N,2018-01-08 17:05:07+05:30,60,,"",,
28,01,001,004,0015,0002,3096,3,,3096/PT,Y,P,31B2                ,1,3,  ,0,0,00,"",91.43,2,0,0,14.0,91.43,32188,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 17:06:17+05:30,60,,"",,
28,01,001,004,0015,0002,3096,4,,3096/PT,Y,P,31B1                ,1,3,  ,0,0,"","",91.43,2,0,0,18.0,91.43,32189,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 17:07:28+05:30,60,,"",,
28,01,001,004,0015,0006,3096,5,,3096/PT,Y,P,154                 ,1,3,  ,0,0,"","",91.43,2,0,0,37.0,91.43,32353,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 17:08:54+05:30,60,,"",,
28,01,001,004,0015,0006,3096,6,,3096/PT,Y,P,153                 ,1,3,  ,0,0,"","",91.43,2,0,0,3.0,91.43,32354,0,16,கடை,"",,,,,,,,,,Y,N,2018-01-08 17:09:24+05:30,60,,"",,
28,01,001,102,0015,0001,1,1,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,15,15.5,0.16,59092,0,6,"","Approved.31-03-2025, 12:00:00",,,2025/0154/28/000286,,2025/28/01/000289SD,,,,,N,N,2025-03-31 21:45:43.322286+05:30,60,,வசிப்பிடம்,,""
28,01,001,102,0015,0001,1,2,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,2,2.5,0.16,65481,0,6,"","Approved.31-03-2025, 12:00:00",,,2025/0154/28/000286,,2025/28/01/000289SD,,,,,N,N,2025-03-31 21:45:43.322286+05:30,60,,வசிப்பிடம்,,""
28,01,001,102,0015,0001,10,0,,98/4,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,2,1.0,0.06,59101,0,24,"",2023/0153/28/002107TR DT. 2023-09-16,,,2023/0153/28/002107,,,,,,,N,N,2023-09-16 12:07:50.949+05:30,60,,"",,""
28,01,001,102,0015,0001,11,0,,98/5,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,3,59.0,0.06,59102,0,24,"",2025/0153/28/002893TR DT. 2025-08-25,,,2025/0153/28/002893,,,,,,,N,N,2025-08-25 16:36:26.744+05:30,60,,"",,""
28,01,001,102,0015,0001,12,0,,98/6,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,4,0.0,0.06,59103,0,24,"","",,,,,,,,,,N,N,2018-02-21 15:02:49+05:30,60,,"",,
28,01,001,102,0015,0001,13,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,2,0.0,0.06,59104,0,24,"",2025/0153/28/000838TR DT. 2025-03-22,,,2025/0153/28/000838,,,,,,,N,N,2025-03-22 19:29:05.374+05:30,60,,"",,""
28,01,001,102,0015,0001,14,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,2,0.0,0.06,59105,0,24,"","",,,,,,,,,,N,N,2018-02-21 15:03:19+05:30,60,,"",,
28,01,001,102,0015,0001,15,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,1,0.0,0.06,59106,0,24,"",2023/0153/28/001198TR DT. 2023-06-12,,,2023/0153/28/001198,,,,,,,N,N,2023-06-12 11:12:13.511+05:30,60,,"",,""
28,01,001,102,0015,0001,16,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,0,75.0,0.06,59107,0,24,"",2023/0153/28/002107TR DT. 2023-09-16,,,2023/0153/28/002107,,,,,,,N,N,2023-09-16 12:07:50.987+05:30,60,,"",,""
28,01,001,102,0015,0001,17,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,0,25.0,0.06,59108,0,24,"",2023/0153/28/002107TR DT. 2023-09-16,,,2023/0153/28/002107,,,,,,,N,N,2023-09-16 12:07:50.991+05:30,60,,"",,""
28,01,001,102,0015,0001,18,0,,"98/1, 98/3, 98/4, 98/5, 61/1, 98/6 ",Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,20,5.0,0.18,59109,0,  ,ஸ்கீம் ரோடு, 2026/0153/28/001190TR DT. 2026-05-23,,,2026/0153/28/001190,,,,,,,N,N,2026-05-23 16:51:34.748+05:30,60,,"",,""
28,01,001,102,0015,0001,19,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,5,40.0,0.06,59110,0,24,"","",,,,,,,,,,N,N,2018-02-21 15:05:37+05:30,60,,"",,
28,01,001,102,0015,0001,2,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,6,46.0,0.06,59093,0,24,"","",,,,,,,,,,N,N,2018-02-21 14:56:13+05:30,60,,"",,
28,01,001,102,0015,0001,20,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,1,40.0,0.06,59111,0,24,"",2023/0153/28/002107TR DT. 2023-09-16,,,2023/0153/28/002107,,,,,,,N,N,2023-09-16 12:07:50.994+05:30,60,,"",,""
28,01,001,102,0015,0001,21,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,1,0.0,0.06,59112,0,24,"","",,,,,,,,,,N,N,2018-02-21 15:06:03+05:30,60,,"",,
28,01,001,102,0015,0001,22,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,1,0.0,0.06,59113,0,24,"","",,,,,,,,,,N,N,2018-02-21 15:06:28+05:30,60,,"",,
28,01,001,102,0015,0001,23,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,0,25.0,0.06,59114,0,24,"","",,,,,,,,,,N,N,2018-02-21 15:06:42+05:30,60,,"",,
28,01,001,102,0015,0001,24,1,,61-1,Y,P,"",2,2,  ,1,8,4 ,6 ,1.24,2,0,18,70.0,0.25,59115,0,24,"",2023/28/01/000082SD DT. 2023-03-23 15:52:04.771 2026/0153/28/001190TR DT. 2026-05-23,,,2026/0153/28/001190,,2023/28/01/000082SD,,,,,N,N,2026-05-23 16:51:34.752+05:30,60,,"",,""
28,01,001,102,0015,0001,24,2,,61-1,Y,P,-                   ,2,2,  ,1,8,4 ,6 ,1.24,2,0,40,50.0,0.50,59116,0,24,"","",,,,,,,,,,N,N,2018-02-21 15:07:42+05:30,60,,"",,
28,01,001,102,0015,0001,24,3,,61-1,Y,P,"",2,2,  ,1,8,4 ,6 ,1.24,2,0,29,12.2,0.45,59117,0,24,"",2022/0153/28/001206TR DT. 2022-11-07,1075,59117,2022/0153/28/001206,,2022/28/01/000034SD,,,,,N,N,2022-11-07 11:14:40.294+05:30,60,,"",,""
28,01,001,102,0015,0001,24,4,,61-1,,P,"",2,2,,1,8,4 ,6 ,1.24,,0,7,27.8,0.45,65322,0,24,,2022/28/01/000034SD DT. 2022-10-31 11:34:32.356,,,2022/0154/28/000779,,2022/28/01/000034SD,,,,,N,N,2022-10-31 11:34:32.356+05:30,,"","",0.00,
28,01,001,102,0015,0001,24,5,,61-1,,P,"",2,2,,1,8,4 ,6 ,1.24,,0,0,90.0,0.25,65336,0,24,,2023/28/01/000082SD DT. 2023-03-23 15:52:04.771,,,2023/0154/28/000570,,2023/28/01/000082SD,,,,,N,N,2023-03-23 15:52:04.771+05:30,,"","",0.00,
28,01,001,102,0015,0001,24,6,,61-1,,P,"",2,2,,1,8,4 ,6 ,1.24,,0,0,10.0,0.25,65337,0,24,,2023/28/01/000082SD DT. 2023-03-23 15:52:04.771,,,2023/0154/28/000570,,2023/28/01/000082SD,,,,,N,N,2023-03-23 15:52:04.771+05:30,,"","",0.00,
28,01,001,102,0015,0001,25,1,,61/1,Y,P,"",2,2,  ,1,8,4 ,6 ,1.24,2,0,0,10.0,0.20,59118,0,99,பெட்ரோல் பேங்க்,2023/28/01/000083SD DT. 2023-03-23 15:52:20.845,,,2023/0154/28/000571,,2023/28/01/000083SD,,,,,N,N,2023-03-23 15:52:20.845+05:30,60,,"",,
28,01,001,102,0015,0001,25,2,,61/1,,P,"",2,2,,1,8,4 ,6 ,1.24,,0,3,88.0,0.20,65338,0,99,,2023/28/01/000083SD DT. 2023-03-23 15:52:20.845,,,2023/0154/28/000571,,2023/28/01/000083SD,,,,,N,N,2023-03-23 15:52:20.845+05:30,,"","",0.00,
28,01,001,102,0015,0001,25,3,,61/1,,P,"",2,2,,1,8,4 ,6 ,1.24,,0,18,52.0,0.20,65339,0,99,,2023/28/01/000083SD DT. 2023-03-23 15:52:20.845,,,2023/0154/28/000571,,2023/28/01/000083SD,,,,,N,N,2023-03-23 15:52:20.845+05:30,,"","",0.00,
28,01,001,102,0015,0001,26,1,,61/1,Y,P,"",2,2,  ,1,8,4 ,6 ,1.24,2,0,1,0.0,0.06,59119,0,13,"",2023/28/01/000084SD DT. 2023-03-23 15:52:37.683,,,2023/0154/28/000572,,2023/28/01/000084SD,,,,,N,N,2023-03-23 15:52:37.683+05:30,60,,"",,
28,01,001,102,0015,0001,26,2,,61/1,,P,"",2,2,,1,8,4 ,6 ,1.24,,0,1,40.0,0.06,65340,0,13,,2023/28/01/000084SD DT. 2023-03-23 15:52:37.683,,,2023/0154/28/000572,,2023/28/01/000084SD,,,,,N,N,2023-03-23 15:52:37.683+05:30,,"","",0.00,
28,01,001,102,0015,0001,27,0,,17,Y,P,-                   ,1,3,  ,-,0,  ,  ,0.00,2,0,67,50.0,0.00,59120,0,20,ரோடு,"",,,,,,,,,,Y,N,2018-02-21 15:59:53+05:30,60,,"",,
28,01,001,102,0015,0001,28,0,,61/2A,Y,P,109/5B              ,2,2,  ,1,8,4 ,6 ,1.24,2,0,2,50.0,0.06,59121,0,  ,அலுவலக துறை,"",,,,,,,,,,N,N,2006-01-01 05:45:27+05:30,60,,"",,
28,01,001,102,0015,0001,29,0,,61/2A,Y,P,109/5C              ,2,2,  ,1,8,4 ,6 ,1.24,2,0,10,28.0,0.13,59122,0,  ,தானிய கிடங்கு அறை,"",,,,,,,,,,N,N,2018-02-21 16:03:34+05:30,60,,"",,
28,01,001,102,0015,0001,3,0,,98/1,Y,P,-                   ,2,2,  ,0,8,4 ,6 ,0.91,2,0,1,49.0,0.06,59094,0,99,பாதை,"",,,,,,,,,,N,N,2018-02-21 14:56:34+05:30,60,,"",,
28,01,001,102,0015,0001,30,0,,61/2A,Y,P,109/5G              ,2,2,  ,1,8,4 ,6 ,1.24,2,0,46,0.0,0.57,59123,0,24,"","",,,,,,,,,,N,N,2018-02-21 16:03:47+05:30,60,,"",,
28,01,001,102,0015,0001,31,0,,61/2A,Y,P,109/5F              ,2,2,  ,1,8,4 ,6 ,1.24,2,0,10,30.0,0.13,59124,0,  ,தைானிய கிடங்கு அறை,"",,,,,,,,,,N,N,2018-02-21 16:04:12+05:30,60,,"",,
28,01,001,102,0015,0001,32,0,,61/2A,Y,P,109/5E              ,2,2,  ,1,8,4 ,6 ,1.24,2,0,4,68.0,0.06,59125,0,  ,உமி நீக்கும் அறை,"",,,,,,,,,,N,N,2018-02-21 16:04:21+05:30,60,,"",,
28,01,001,102,0015,0001,33,0,,61/2A,Y,P,109/5D              ,2,2,  ,1,8,4 ,6 ,1.24,2,0,5,46.0,0.07,59126,0,  ,கொதி கலம் கிணறு,"",,,,,,,,,,N,N,2018-02-21 16:04:31+05:30,60,,"",,
28,01,001,102,0015,0001,34,0,,61/2A,Y,P,-                   ,2,2,  ,1,8,4 ,6 ,1.24,2,0,18,0.0,0.22,59127,0,24,"","",,,,,,,,,,N,N,2018-02-21 16:05:28+05:30,60,,"",,
28,01,001,102,0015,0001,35,1,,61/2B,Y,P,-                   ,1,3,  ,-,0,  ,  ,0.00,2,0,28,80.0,0.00,59128,0,  ,நகராட்சி ரோடு,"",,,,,,,,,,Y,N,2018-02-21 16:06:23+05:30,60,,"",,
28,01,001,102,0015,0001,35,10,,61/2B,Y,,"",2,2,"",1,8,4 ,6,1.24,,0,4,61.0,1.02,65539,0,6,"","Approved31-10-2025, 12:00:00",,,2025/0154/28/001634,,2025/28/01/000388SD,,,,,N,N,2025-10-31 21:14:24.842975+05:30,,,வசிப்பிடம்,0.00,""
28,01,001,102,0015,0001,35,11,,61/2B,Y,,"",2,2,"",1,8,4 ,6,1.24,,0,27,0.0,1.02,65541,0,6,"","Approved31-10-2025, 12:00:00",,,2025/0154/28/001635,,2025/28/01/000388SD,,,,,N,N,2025-10-31 21:14:24.842975+05:30,,,வசிப்பிடம்,0.00,""
28,01,001,102,0015,0001,35,2A,,61/2B,Y,,"",2,2,"",1,8,4 ,6,1.24,,0,20,97.0,1.02,59130,0,6,"","Approved31-10-2025, 12:00:00 2026/0153/28/001075TR DT. 2026-05-16 2026/0153/28/001076TR DT. 2026-05-16 2026/0153/28/001077TR DT. 2026-05-16",,,2026/0153/28/001077,,2025/28/01/000388SD,,,,,N,N,2026-05-16 08:37:32.07+05:30,,,வசிப்பிடம்,0.00,""
28,01,001,102,0015,0001,35,2B1,,61/2B,Y,P,-                   ,2,2,  ,1,8,4 ,6 ,1.24,2,0,4,98.0,0.06,59131,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:23:25+05:30,60,,"",,
28,01,001,102,0015,0001,35,2B2,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,3,5.0,0.06,59132,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:25:46+05:30,60,,"",,
28,01,001,102,0015,0001,35,2B3,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,3,75.0,0.06,59133,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:36:12+05:30,60,,"",,
28,01,001,102,0015,0001,35,2C,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,3,34.0,0.06,59134,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:07:21+05:30,60,,"",,
28,01,001,102,0015,0001,35,2D,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,3,34.0,0.06,59135,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:07:53+05:30,60,,"",,
28,01,001,102,0015,0001,35,2E,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,3,34.0,0.06,59136,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:08:17+05:30,60,,"",,
28,01,001,102,0015,0001,35,2F,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,3,34.0,0.06,59137,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:12:48+05:30,60,,"",,
28,01,001,102,0015,0001,35,2G,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,3,34.0,0.06,59138,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:13:12+05:30,60,,"",,
28,01,001,102,0015,0001,35,2H,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,3,30.0,0.06,59139,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:15:15+05:30,60,,"",,
28,01,001,102,0015,0001,35,2I,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,3,20.0,0.06,59140,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:16:03+05:30,60,,"",,
28,01,001,102,0015,0001,35,2J,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,3,14.0,0.06,59141,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:16:46+05:30,60,,"",,
28,01,001,102,0015,0001,35,2K,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,3,4.0,0.06,59142,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:17:04+05:30,60,,"",,
28,01,001,102,0015,0001,35,2L,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,2,96.0,0.06,59143,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:17:11+05:30,60,,"",,
28,01,001,102,0015,0001,35,2M,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,2,88.0,0.06,59144,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:17:56+05:30,60,,"",,
28,01,001,102,0015,0001,35,2N,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,2,80.0,0.06,59145,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:18:16+05:30,60,,"",,
28,01,001,102,0015,0001,35,2 O,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,2,70.0,0.06,59129,0,  ,"","",,,,,,,,,,N,N,2017-03-17 17:33:08+05:30,60,,"",,
28,01,001,102,0015,0001,35,2P,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,2,60.0,0.06,59146,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:19:09+05:30,60,,"",,
28,01,001,102,0015,0001,35,2Q,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,2,52.0,0.06,59147,0,  ,"","",,,,,,,,,,N,N,2018-02-21 16:20:33+05:30,60,,"",,
28,01,001,102,0015,0001,35,2R,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,2,46.0,0.06,59148,0,  ,"",TR.NO/2020/0167/28/003815-2020-09-14 13:21:18.49 Settlement File No : 456_2020 Settlement Approval Date : 2020-03-21,1177,59148,2020/0167/28/003815,,,,,,,N,N,2018-02-21 16:20:44+05:30,60,,"",,
28,01,001,102,0015,0001,35,2S,,61/2B,Y,P,                    ,2,2,  ,1,8,4 ,6 ,1.24,2,0,2,42.0,0.06,59149,0,  ,"",TR.NO/2020/0167/28/003816-2020-09-14 13:22:54.911 Settlement File No : 456_2020 Settlement Approval Date : 2020-03-21,1177,59149,2020/0167/28/003816,,,,,,,N,N,2018-02-21 16:20:57+05:30,60,,"",,
28,01,001,102,0015,0001,35,2T,,61/2B,Y,,"",2,2,"",1,8,"",6,1.24,,0,9,24.4,0.29,59150,0,6,"","Approved03-10-2025, 12:00:00",,,2025/0154/28/001912,,2025/28/01/000385SD,,,,,N,N,2025-10-03 12:08:28.302679+05:30,,,வசிப்பிடம்,0.00,
28,01,001,102,0015,0001,35,3,,61/2B,Y,,"",2,2,"",1,8,"",6,1.24,,0,5,19.6,0.29,65477,0,13,"","Approved.10-01-2025, 12:00:00",,,2024/0154/28/002252,,2025/28/01/000266SD,,,,,N,N,2025-01-10 14:41:47.46657+05:30,,,அலுவலகம்,0.00,
28,01,001,102,0015,0001,35,4,,61/2B,Y,,"",2,2,"",1,8,"",6,1.24,,0,7,56.0,0.29,65535,0,6,"","Approved03-10-2025, 12:00:00",,,2025/0154/28/001912,,2025/28/01/000385SD,,,,,N,N,2025-10-03 12:08:28.302679+05:30,,,வசிப்பிடம்,0.00,
28,01,001,102,0015,0001,35,5,,61/2B,Y,,"",2,2,"",1,8,4 ,6,1.24,,0,13,28.0,1.02,65538,0,6,"","Approved31-10-2025, 12:00:00",,,2025/0154/28/001634,,2025/28/01/000388SD,,,,,N,N,2025-10-31 21:14:24.842975+05:30,,,வசிப்பிடம்,0.00,""
28,01,001,102,0015,0001,35,6,,61/2B,Y,,"",2,2,"",1,8,4 ,6,1.24,,0,3,97.0,1.02,65540,0,6,"","Approved31-10-2025, 12:00:00",,,2025/0154/28/001635,,2025/28/01/000388SD,,,,,N,N,2025-10-31 21:14:24.842975+05:30,,,வசிப்பிடம்,0.00,""
28,01,001,102,0015,0001,35,7,,61/2B,Y,,"",2,2,"",1,8,4 ,6,1.24,,0,3,59.0,1.02,65542,0,6,"","Approved31-10-2025, 12:00:00",,,2025/0154/28/001636,,2025/28/01/000388SD,,,,,N,N,2025-10-31 21:14:24.842975+05:30,,,வசிப்பிடம்,0.00,""
